id,dialect,dialect_l_encoded,text,arabic_region
933374300832325632,YE,12,حسابشخصي جوليا وغاندي بعدالمدرسه وابوهم الحماربعدالمدرسه,Gulf
763789566646054912,EG,10,الشركات المصري . . الوسخه في اغبي صورها #اللهم_الهجره #ام_مصر_علي_الشغل_ف_مصر,Egyptian
475655137382264832,SA,2,انالمسلم الخايف وانالمسلم المرتاب وانالمسلم الي غارق بزحمه ذنوبه وانالمسلم اللي يرتجي رحمه التواب عسي الله يغفر الذنب ويعجل التوبه,Gulf
1046810979823230976,EG,10,حسابشخصي ياعم مالك انت زعلان كده ليه ؟ ايه جمهورنا وجمهوركم قسمتنا اتنين ليه ؟ ,Egyptian
885906001806929920,BH,13,حسابشخصي انشهد بس هه ولا هكر ولا تبن يسكتني قاعده لهم 💁 🏻 😌 وفديت البحرين وشيوخها 🇧🇭 ,Gulf
1152883771236110336,SD,1,حسابشخصي مافي حاجه رسميه صدرت لكن الاثيوبين ما بيعملوا حاجه من فراغ بتكون في دوافع قويه و معلومات مؤكده عندهم . ,Maghrebi
968640336724623360,YE,12,حسابشخصي ماهو منطق يزعل الوجه الطفولي . ,Gulf
1026014081600417792,OM,0,حسابشخصي حسابشخصي حسابشخصي حسابشخصي نهي ضروري وحده تجيبيلي 🌚 احنا مجمع ٢ محتاجينها صراحه,Gulf
185702846690377728,BH,13,حسابشخصي اشتاق اشم العود واوله علي الطيبين مثلك,Gulf
1157947618644955136,PL,11,حسابشخصي ولا ماشرير واثول الا خشتك الا تقول خشه زهيوي ارمل 😂 ,Levantine
1171993897976958976,SD,1,حسابشخصي في مطر ولا الجوي حلو يعني في الشارع,Maghrebi
1071067076956176384,JO,6,حسابشخصي وانت لاحظي مافي اي جواب محترم او موزون كلها تعليقات تافهه ومضحكه دليل البعبعه عالفاضي والمليان ومعظمها اسماء وهميه عزيزتي من وراء الشاشات اسود ماشالله 😊 يا جبل ما يهزك ريح الله يحمي سيدنا ويضل سيف بعيون هيك اشكال 🙏 ,Levantine
983039149329518592,SY,7,يارجل . . الصحافه بسوريه شغلي كبيري . . . يخرب بيتن من يوم يومي ما بتذكر غير تشرين والثوره ( مشتهي اعرف اي ثوره ؟ ) والبعث . . بعدين اجت الدومري ( 116 ) عدد بالضبط ! ! ! فراس,Levantine
992651775206445056,SA,2,خبتم وخابت كل مساعيكم وفتنكم وتحريضكم بحول الله وقوته 🇸🇦 #كلمه_لاعداء_السعوديه,Gulf
1016366938812043264,MA,9,حسابشخصي واجب جيبي 😊 لازم اي مواطن يمتنع عن شراء اي حاجه جاته غاليه 👍 ,Maghrebi
1115679024603369600,SY,7,مابتذكر اني حضرت بحياتي كلها 😇 رابطويب,Levantine
1147239351451099136,MA,9,حسابشخصي ايوا يا اخي قلبناها ضحك معندنا منديرو 😂 ,Maghrebi
946005834206793600,DZ,14,في ناس عقلهم فارغ لانه فاز الولد قالو ابو علي خايف منه الله يهديكم وينزع من قلبكم الحسد #زد_رصيدك 86 ,Maghrebi
1056884289088970752,KW,3,حسابشخصي تدرون كل يوم اضحك علي منو الخبل اللي معطيها الصوت 😂 شغليه سباك ومسلك مجاري هه هذي نائبتكم ياهل الدائره هه شنو موقفكم ههنن,Gulf
1013566417554288640,MA,9,حسابشخصي 😂 كون ما التحكيم كون طلعنا احنا الاولين فالمجموعه 😎 ولكن دوماج دارو معانا الخشونه,Maghrebi
794574810785480704,OM,0,حسابشخصي حسابشخصي نفس السؤال 🤔 كيف بتتصلوا فيه عشان يطلع و لا شسالفه 😂 ,Gulf
1042483733289468032,EG,10,#مرتضي_منصور بيقول احنا عاملين تواما مع نادي بيراميدز ! امش متخيله الام اللي تجيب مرتضي وتركي دي عامله ازاي ؟ صحيح متخفش من الهبله خاف من خلفتها,Egyptian
1134956439229927424,MA,9,هادشي بقي تقولو وانت فالبلاطو ماشي هنا رابطويب,Maghrebi
791229004221181952,KW,3,حسابشخصي حسابشخصي 📻 ♩ 🏹 ❤ محد ينافسك بديار قلبي هنيالك ❤️ ,Gulf
721057808981049344,MA,9,#حمله_تنظيف_التاق # HananeElkhaer قالولي هاد البرودويات افييكاس لاباده الحشرات رابطويب,Maghrebi
573075574731751424,SD,1,عليكم ب جك مويه وصابونه عشان تعرفو الحقيقه قبل تدبسو رابطويب,Maghrebi
1175116194417917952,AE,15,ليما ينزل لين الدفاع علشان يحظر كره ! ! ساعدوه يا جماعه,Gulf
1108260401484058624,PL,11,بتعامل مع الجامعه في مواعيد محاضرات الصبح كانها تحت البيت مثلا 😂 ,Levantine
832549837958688768,LY,17,#ردبالك تحط يدك في صرتك و تشمها,Maghrebi
1000866336849920000,PL,11,بحياتكم ما تفكرو تسكنو في بيت ارضي وتقعدو جنب شباكه بالليل ! عليم الله كل واحد بمشي جنب الشباك بفكره #قاتل_ماجور وجاي يخلص عليا هه,Levantine
1123499352335503360,YE,12,حسابشخصي 😂 بيروح فيها الدقيق وبيطلع الخبز مزاجه مش ولابد,Gulf
1162108900222676992,KW,3,حسابشخصي حسابشخصي شنو المطلوب الحين ؟ تبي الشعب يستجوب ؟ مالنا صلاحيه هذا دورك وتخليت عنه وبكره نتخلي عنك,Gulf
1172778645934477312,BH,13,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي هه اي يعني الزين هايته كله في السوق هه 😀 ,Gulf
1172835868178034688,EG,10,حسابشخصي مالها الاكياس النايلون يا جدعان 🙄 ,Egyptian
1126568379815538816,BH,13,حسابشخصي انا ما عوروا قلبي الا العصافير شلون يستحملون يشوفونه ويسمعونه كل يوم مساكين 🤦 🏻 ♀️ ,Gulf
1067002485305426048,LY,17,شاب كتب علي حيط مدرسه ثانويه بنات . . . متجيش غدوه انا جاي بنخطبك من بوك ، يقولوا تاني يوم غاب 300 طالبه و 8 مدرسات والمديره و الاخصائيه الاجتماعيه 💪 ,Maghrebi
594447362979860480,YE,12,حسابشخصي ياليت اقدر اوصل له عشان اوصل له تحيات الجميع,Gulf
1079317784658464768,QA,4,سالت مره محامي متمكن قلت له اذا انت تعرف ان المدعي عليه مذنب او التهمه مثبته عليه بس انت تعرف انك تقدر اطلعه برائه اطلعه ولا اتحكم ضميرك وتخليه خوف من الله قالي اطلعه ! للاسف الماده عمت عيون الناس والضمير مات رابطويب,Gulf
1163550525364850688,AE,15,حسابشخصي حسابشخصي و شو قال الطبيب عن موضوع تاجيل العمليه,Gulf
1106132123407261568,LB,5,حسابشخصي نيشان لازم يرجع يقعد بالبيت ويريحنا من مياعتو شي بيلعي النفس,Levantine
977823945050206208,SY,7,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي موفقين يارب لا تنسوني انا,Levantine
903312941407228032,SY,7,حسابشخصي عمر مبروك عليك الجمهور الجديد جمهور الشبيحه اللي قتلوا شردوا اهل بلدك,Levantine
371574526758645760,KW,3,حسابشخصي حطلهم نفس هالقانون وشوف يتعدلون وله لا رابطويب,Gulf
898241063537737728,AE,15,حسابشخصي حسابشخصي خالد هذا اللي تكلمه كان يسوي عد تنازلي لمباراه العين والهلال قبلها بثلاث شهور . . الله يالدنيا 🤣 ,Gulf
1164484258171379712,IQ,8,حسابشخصي حسابشخصي انريد نشوف شلون راح تردون علي قصف مقرات الحشد وشلون راح ايران ترد علي ضرب صواريخها وشلون حزب الله راح يحرق الارض بخيرهم ماخيروني وبشرهم عمو عليه,Gulf
896968348386209792,QA,4,فاازت قططرر دائما في المقدمه ربنالك الحمد والشكر #معتز_برشم,Gulf
1168655817442299904,EG,10,حسابشخصي حاضر _ ولو صليت ركعتين يبقي شئ رائع وادعيلي معاك 😀 ,Egyptian
1040346539913371648,LB,5,صين مين و الناس نايمين #مين_قال_ما_فينا_عالصين,Levantine
1058135736795480064,EG,10,حسابشخصي حقك تشوفها هبده وحقي اشوفها تهزيقه لذكوريه منظومه الزواج هنا . . عادي,Egyptian
998237830576005248,JO,6,احم احم ندوشتي فاككره حرف ال H بس طلع ع ايدي عشان بس تعرفي الاحساس الي جواتي رابطويب,Levantine
947067404567400448,SD,1,حاجه تخجل لمن تلاقي في قروبات وصف لي البنات بسالو من بخاخ الفلفل ولا الصاقع في شنو اصلو الشباب في واحد برضه الكلام ده لي زول من اهلو رابطويب,Maghrebi
1033457359279009792,OM,0,حسابشخصي حسابشخصي حسابشخصي شعور عادي . . يبقي شعور فضول التجربه الاولي فقط . . ,Gulf
1158612671614332928,JO,6,حسابشخصي والله مسخره دوله معتمده علي الدخان في ميزانيتها ! ! ! ! ,Levantine
1057842039486889984,SY,7,حسابشخصي بحبك وبحب صوتك نادين❤ . . . ياريت دايما تنزلي مقاطع لام كلثوم وفيروز❤,Levantine
1000514555355783168,JO,6,اظن اني عرفت هالنشمي من وين ! ! 💜 #طناخه ⚔️ رابطويب,Levantine
1151091871546007552,TN,16,الذباب الازرق عايش علي الدواء و بدي يتقلق من الوجيعه . سخفوني كيفاش الشيخ ما غير فازلين داخل خارج بدون استئذان . حتي الكرسي ما عادش يقعدو عليه من الوجيعه . #نهضه_فازلين,Maghrebi
1137713122993692800,AE,15,قناه السويس سددت للماليه 72 مليار جنيه خالصه بعد مصاريف التشغيل طشت امك يا وجدي 🤣 ,Gulf
955381840122179584,PL,11,حسابشخصي ممكن ضلوا طريقهم ماشين حسب خارطه #متحف_اللوفر . . . اذا كان كدا لا يصلون حتي يرجعوا قطر للخارطه . قطر صارت مثلث برمودا . . ,Levantine
1140644052850958336,BH,13,حسابشخصي جماال حضوورك يا انا❤,Gulf
1180152932999876608,DZ,14,حسابشخصي نعرفك شويه برك شويه راح نحيها . . . لكم كارطيكم ولنا كارطينا هه,Maghrebi
576146961503383616,BH,13,حسابشخصي بعدين يحط x . . بعد اخاف تفكرين ان ما يسجل غايب . . ,Gulf
805671511780691968,TN,16,اختي من النوع ده اولع فيها يعني 😁 انا صوت حك الحديد بحديد بيعصبني وممكن اضرب حد بالي ف ايدي حتي لو سكينه 🔪 رابطويب,Maghrebi
1152245305959751552,DZ,14,لكل للي يشجعو في الجزائر مشكوريين وللي مش يشجعو فينا شجعو باحترام وماتستفزو حتي واحد في الاخر كلنا عرب ومسلمين #الجزايز_السنغال,Maghrebi
988816607622369152,YE,12,حسابشخصي ما غريب الا شوشو,Gulf
1163354238090719232,LB,5,حسابشخصي بعيونك الحلي يا حب يسعدوو 🍒 ,Levantine
1095649641771790336,BH,13,حسابشخصي في ذمتي انج صاجه تستاهلين المخلاص مريم 😂 ,Gulf
879808182398406656,QA,4,للعيد والقمرا وحسنك مواعيد . . وليل الهوي شرع للاحباب بابه . . ,Gulf
