id,dialect,dialect_l_encoded,text
1114945281345323008,LB,5,حسابشخصي حسابشخصي زهراء خبريها انو بتجوز بالثلاث حالات و في خلاف كبير عليها، كيف ما طلت بتاشكلها . 
1175397477631123712,YE,12,حسابشخصي امين يارب وبرك الله فيكم
1122459343008555008,KW,3,حسابشخصي صدقني لو ارفع عليهم قضيه اربحها . . . بس اخسر وظيفتي هه
1132118512833576960,KW,3,ودي افهم شغله بسيطه ليش مستغربين ان الفوز يروح للغير مادري لي متئ تفكيرنا بسيط ياجماعه الكاس تحفر لكم وانتو للحين تتعاملون بصافي نيه معاهم يبا مايحبونكم دام انكم عشاق للعميد رابطويب
803855905532084224,SD,1,حسابشخصي امس خرعنا ذا السهم الله يسامحه تاريخه مليان بنزول سريع للسعر
995718059297005568,PL,11,حسابشخصي بنغنيلهم يا عم بس نصل 😂 
958101212599070848,TN,16,ما تعود الله لا يرد الدرب اللي جابك رابطويب
1074735024145088384,LY,17,حسابشخصي كان لقيتها والنبي قولي بيش نجي نخبط الباب معاك . . 💔 
1155484457836695552,OM,0,حسابشخصي غير بو معهم امطار وجالسين يغايروا 🚶 🏻
1018570295068807168,LB,5,بكرا التنين يا ريت يصير شي تعديل بالرزنامه و يطلع السبت
1069150605795561600,KW,3,حسابشخصي اكييد التحفه الفنيه هذي 🔥 رابطويب
1160976819606175488,OM,0,حسابشخصي هذا اللي محيرنا صراحه نفس الاداره 5 سنوات وكل هذه السنوات نفس الاخطاء وخاصه بالشق الدفاعي ولا جديد يذكر حتي لما انصاب حمدان وغاب موسم كامل تالق فيها سالم سلطان الموسم اللي بعده رجع حمدان اساسي وما شفنا سالم يلعب الا كذا مباراه مع انه الاخطاء كارثيه بكل صراحه الاداره تتحمل كل شي
978719016247177216,YE,12,حسابشخصي هه مشغول لا الحلق مانلحقش
1140518719678046208,LB,5,"بكل صراحه , قديش باقي من معاشكم لاخر الشهر ؟ انا باقي معي 300 ليره رابطويب"
1019666283728695168,SD,1,حسابشخصي وانا كمان اكلتها وتاني شفت الصور انهرت
1052955484578344960,DZ,14,حسابشخصي اتشرف بكل اخواني واخواتي رابطويب
876582447693135872,YE,12,مودع مودع يا رمضان رابطويب
976417252873588736,KW,3,#مجلس_الامه نتمني مناقشه عزل الكويتيات في الصحراء وبدل ذلك اعطائنا قروض اسكانيه نشتري بالمكان اللي يناسبنا مو اجبار رابطويب
1147837955110789248,PL,11,يعني ايه موظف يقولي ما انتي لازم حتلفي كتير 😭 ليه لازم يعني
1114905336098557952,OM,0,حسابشخصي ويصور . . . ليش ما يتصل فالمطافي . . شكله مامننها عشان كذا اعصابه بارده
893208236026982400,DZ,14,يبتسم لك قلبي كل ما مريت في بالي . . 
1084136175865159552,EG,10,حسابشخصي اكيد في لمح البصر انا رجعت من دبي بعد عشرين سنه لقيت الدنيا اتغيرت خالص ومعنتش بعرف امشي لوحدي في اي حته للاسف احنا في مصر عيشين علي مساحه صغيره جدا ياريت الصحرا كلها تتعمر انا نفسي اعيش في العالمين الجديده
1012445666663071616,QA,4,حسابشخصي هه ما اشوف حد يلطم غيرك استمرر . . وصب قهوه يا صبيي خلنا نشوف اخره سوالف دليم
658248497448226816,LY,17,حيوان لابس عقاله قالك امير سعودي قبض عليه بتهمه هروين وسكران طينه ويمارس الجنس مع ال gay واخر تهمه انه اغتصب امراه رابطويب
1079363505839661056,LB,5,حسابشخصي وعليك يا رب بسنه فيها الخير ويتحقق كل شي حلو بحياتكم 🌿 🕊 🌹 
791510615672164352,LY,17,حسابشخصي الولد فالح واجد كل شي يعرف ايطيبه ،، خوته زيه فالحين مش عارف
1178073685279809536,JO,6,ما عرفتهم غير لما بلشو يتخرجو 💔 رابطويب
1162792996565336064,OM,0,حسابشخصي الله يعز مقدارك وشانك
990105565358710784,SD,1,حسابشخصي حسابشخصي احسن حاجه انو مويه بارده عشان لو عطشته تشرب مويه وممكن تبيع منها
998988079611379584,JO,6,الفاينل تارك كل اشهر السنه و مو جاي الا برمضان
790748340904493056,AE,15,صباح القلوب الصافيه النقيه اللي تحب الخير وتسعي له #خزيميات رابطويب
968785648336424960,KW,3,حسابشخصي والجهازي العنصري النازي الظالم الي يسويه في الشياب والشباب والاطفال . . . . عادي ؟ 
715201640299630592,MA,9,#ذكريات_خضراويه هه اليوم اللي بيجي فيه استاذ الايكاع هه البير بنكون متاكدين انه بيروح فيها سلطه # HananeElkhader 
987284247739273216,PL,11,لناس بتتخرج و انا بتفرج ✌🏼 🤦 🏻 ♀️ 
998056596956766208,AE,15,حسابشخصي في حل افطري ممكن يجيج نوم لنه النوم يحب الاكل هه
1043186169188688000,AE,15,حسابشخصي انا مب حميد الطاير ولا اسمي ايفان عندكم ضرابه سيروا لهم تصريح قريته وقلت راي فيه لا اكثر ولا اقل
1148805397861584768,SY,7,حسابشخصي حسابشخصي حسابشخصي لولاماكان رجال ماسجنوهم لاتفكر كل واحد اله شنب رجال الرجوله بالموقف ليست بالشنب ولا لبس البنطلون
1115946033962475648,JO,6,عليك اصوت وانا مشغول في شاغليك ولافيه ريق من الاشواق لك مايبس لا تقول ويني وانا للحيني ما اجيك، ان كان ودك تجيني مرحبابك وبس . 
1175802353020223488,SD,1,حسابشخصي مابحب التفرقه بين السودانين كلنا اهل بس الناس مقيوده او منقاده لفئه معينه وهو البتوجهه سياسه الناس في البلاد عشان كده الناس مفترض تتحرك براها
1156685570178985984,LY,17,حسابشخصي حبيبي وحق الله ربي يعطيك علي قصاد نيتك الطيبه
924764504419962752,LY,17,انت الرفيق اللي علي الطيب ممشاك وانت الاخو اللي تساوي قبيله كل الاصحاب مايجو احدك انت ساعه وهما دقيقه . كملنا حياتنا مستشفيات 😥 رابطويب
1042183696600772608,OM,0,حسابشخصي حسابشخصي ماثر خليني اسافر وبتشوفي ف اليوم الثاني كلهم طالعين، شكله النحس فيني وفيش
914038314969305216,YE,12,حسابشخصي ياريت تحطون فقره لعبدالرحمن المطيري وفارس البشيري مع بعض والله ان يفلون ابوها شرايكم بنات
1162051752499339264,TN,16,حسابشخصي الجمهور التونسي يخوف كيما ينجم يحبك برشا و يطلعك و كيما بالعكس الرحمه لا 😂 ما نعرفوش نجاملوا 😅 
1122643202744508416,LY,17,حسابشخصي حسابشخصي حسابشخصي حتي كان في طياره ليا بابور معش سمعتها
1126841783969824768,TN,16,حسابشخصي قول ما اعظم باش نعرف الي وليت راجل باقي تتقبح في تاتا ؟ تحب نتتيك تو ؟ عملت بيبي والا مازال ؟ ايا هاني سامحتك ماعادش تعاود صنعتك اما توعدني تقرا عندك دوفوارات بعد العطله وتوا ماتعطلش تاتا عندها برشه خدمه عيش ولدي واقعد عاقل وتو نسلملك عدار
525555430991208448,KW,3,حسابشخصي ✨ صباحج طيب وذكر وايمان ورضا الرحمن يالغاليه . . . . صباحج ورد ياريحه الورد 🌹 
1163026793772847104,KW,3,شكو Anker طالعين باعلان جيناكم ؟ ما عرفنالكم والله ♂️ 
938350483051307008,LB,5,الشيطان الرجيم #فارس_سعيد_يشتم_الله
1161887772732461056,OM,0,الحمدلله العيد خلص ، سالفه تجي مشارك ولدك فمسابقه وسوا لايكات خلوهن عنكم خلاص 😒 
1141704045880471552,DZ,14,حسابشخصي حسابشخصي دنيا سايبه مين نتي ولا غيرك يحط وحده مش من بلادك سجن حسبتي ناس تخاف زيك يا عبيد انس تتكلم وتغرد ماشي نتي ولا غيرك يحاسبها ربي سبحانو لي تخاف منو مش منكم
944481373368258560,LB,5,حسابشخصي انا كتير بيعنيلي . بيكفي اني تعرفت عليكون انتوا ناس بتعقدوا
1151226741077286784,IQ,8,حسابشخصي انا ادور مخالفه اذا مو مخالفه شنو نحجي شلون نلتهي مو يقولون راي يكمل راي وتكون جلسه حواريه بس بعد لازم نتفق
1094706789902368768,EG,10,حسابشخصي ودي اصعب انواع الزعل
1009044016187494400,PL,11,حسابشخصي لعمر بيخلص و الشغل ما بخلص قرف ✋ 🏼
1169442410612572160,SD,1,حسابشخصي حسابشخصي شفته الفديو كم مره اول مره الاحظ الاندق بتاع زي الزفت كان ركزته معاو
552953123711754240,PL,11,والله الواحد بطل عارف في مين يبلش يسب ويلعن ولا مين، علي العموم الله يلعن شرف كل واحد شارك في معانات اهل #غزه
1064015193028595584,JO,6,اول يوم دوام . . . ربنا يستر 🙏 🏻 🙏 🏻
1155596629409484800,SD,1,حسابشخصي حسابشخصي الزول دا كوز منظم من بدري في جامعه الخرطوم انا دخلت الجامعه ٢٠٠٥ ولقيته قاعد وعلي حسب كلام الناس القبلنا الزول دا قاعد من بدايه الالفينات تقريبا . . شغال تجنيد واركان نقاش وكان بستقصد البنات اكتر . . 
753298072713752576,JO,6,حسابشخصي حسابشخصي مو قصه عادي . بس هلا في مكالمات ع الماسنجر زيها زي التلفون العادي بطل في فرق بينهم هون المشكله
628071639083823104,JO,6,نص البشريه يا سافرت علي تركيا، يا بتركيا، يا رح تسافر لتركيا . شو صاير ؟ ! 
